SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_190_39,17955,150800,9958,45400,1454,29100,1381,16200,1503,17400,2307,21500,
seq_190_40,17955,144700,9145,42600,1454,29000,1416,15900,1355,17700,2313,20900,
seq_190_41,17955,198400,8737,64500,1454,39700,1409,19700,1588,23900,2295,27400,
seq_190_42,17955,151500,9283,43400,1454,30200,1608,15600,1425,18100,2300,20900,
seq_190_43,17955,141900,8826,41000,1454,29600,1578,15900,1463,17900,2270,21900,
seq_190_44,17955,142200,9037,41400,1454,29600,1480,15500,1467,17300,2303,21200,
seq_190_45,17955,149000,9004,41900,1454,29700,1397,14900,1567,19000,2310,21200,
seq_190_46,17955,156000,9012,41600,1454,29600,1740,16200,1435,17800,2311,22000,
seq_190_47,17955,143600,9774,45300,1454,32600,1552,16700,1556,18200,2293,21100,
seq_190_48,17955,147900,9384,43500,1454,31300,1512,16400,1599,18400,2292,20900,
seq_190_49,17955,146100,9032,42200,1454,30000,1450,15400,1302,17200,2316,21400,
seq_190_50,17955,142300,8802,41200,1454,29900,1608,15500,1506,18000,2312,21100,
seq_190_51,17955,147100,9260,44200,1454,30500,1513,16600,1359,17100,2306,23900,
seq_190_52,17955,151300,9115,43500,1454,30000,1334,15500,1379,17000,2286,22100,
seq_190_53,17955,149800,9645,44400,1454,31900,1340,15600,1721,19000,2306,21300,
seq_190_54,17955,153300,9548,44400,1454,31400,1488,16500,1512,20700,2302,21600,
seq_190_55,17955,146400,9091,42400,1454,32300,1417,16300,1276,17000,2306,21100,
seq_190_56,17955,150300,8791,41200,1454,29500,1340,16300,1265,16900,2319,21400,
seq_190_57,17955,145500,9066,42300,1454,29500,1315,15300,1433,17300,2295,21200,
seq_190_58,17955,150800,9175,42800,1454,29300,1353,15800,1465,18400,2308,21400,
seq_190_59,17955,148100,9674,44900,1454,29500,1387,15400,1545,18500,2316,21000,
seq_190_60,17955,152100,8867,41300,1454,29500,1496,16600,1304,17300,2310,21500,
seq_190_61,17955,145100,9201,42900,1454,29400,1593,16800,1447,17500,2316,20900,
seq_190_62,17955,152300,8531,39600,1454,29400,1353,15800,1460,17600,2321,21000,
seq_190_63,17955,141700,9029,42200,1454,29500,1538,16600,1683,18800,2334,21100,
seq_190_64,17955,155700,8847,41100,1454,30000,1490,15800,1432,17500,2303,21200,
seq_190_65,17955,146200,9749,45300,1454,30200,1435,16900,1447,17700,2295,21300,
seq_190_66,17955,134700,9081,42000,1454,29800,1401,15700,1579,18400,2298,21100,
seq_190_67,17955,141900,8794,40600,1454,29300,1804,17500,1541,17300,2314,21000,
seq_190_68,17955,143300,10116,46800,1454,29400,1570,16300,1363,17500,2271,20500,
seq_190_69,17955,154400,9141,42500,1454,29600,1422,16000,1388,18000,2311,21400,
seq_190_70,17955,150300,9571,44600,1454,29200,1353,15300,1351,17900,2300,21200,
seq_190_71,17955,150900,8769,41100,1454,30300,1309,15600,1474,17600,2285,21200,
seq_190_72,17955,147200,8939,41400,1454,29300,1336,15900,1533,18600,2318,25500,
seq_190_73,17955,136800,8971,41700,1454,31300,1439,16000,1429,18100,2288,22100,
seq_190_74,17955,143400,9152,42600,1454,29800,1458,15500,1510,17800,2325,21100,
seq_190_75,17955,147100,9210,42900,1454,33000,1607,16400,1401,17500,2305,20800,
seq_190_76,17955,146600,9787,45400,1454,30000,1403,15500,1804,18300,2324,20800,
seq_190_77,17955,140100,8993,41700,1454,30000,1471,16100,1647,18700,2299,21100,
seq_190_78,17955,154600,9360,42700,1454,29000,1482,16000,1492,18500,2309,21200,
seq_190_79,17955,143600,9343,43600,1454,30000,1480,15700,1502,17700,2313,21100,
seq_190_80,17955,147400,9565,44200,1454,29700,1422,16200,1458,17500,2316,21200,
seq_190_81,17955,147200,9177,42800,1454,29600,1379,15400,1525,18000,2318,21000,
seq_190_82,17955,146000,8253,38700,1454,29300,1529,15700,1315,17300,2295,21100,
seq_190_83,17955,149000,9867,45600,1454,29400,1454,14800,1298,17400,2267,21300,
seq_190_84,17955,147300,9267,43400,1454,29400,1600,16200,1420,17900,2323,20600,
seq_190_85,17955,147100,9874,45900,1454,29800,1315,15600,1373,17600,2307,21100,
seq_190_86,17955,140500,9591,44500,1454,29800,1358,15700,1442,17300,2305,21600,
seq_190_87,17955,146700,9541,44400,1454,29100,1525,15600,1667,18400,2297,21200,
seq_190_88,17955,146800,9673,43900,1454,29400,1603,16700,1441,17700,2268,20800,
seq_190_89,17955,154700,8876,41400,1454,29800,1335,15400,1610,18200,2309,20900,
seq_190_90,17955,144200,8564,39700,1454,29600,1294,14900,1429,18000,2315,21200,
seq_190_91,17955,147300,8317,39000,1454,29500,1421,14800,1395,17100,2301,20800,
seq_190_92,17955,145900,9486,43900,1454,29200,1662,17200,1538,17400,2287,21000,
seq_190_93,17955,149700,9497,44200,1454,29200,1705,17000,1528,18100,2310,21200,
seq_190_94,17955,140100,9495,44100,1454,29300,1431,16000,1595,18300,2300,21100,
seq_190_95,17955,144000,9142,42600,1454,29300,1422,15600,1620,18000,2305,21000,
seq_190_96,17955,143000,9334,43300,1454,29300,1507,15600,1474,17700,2285,20800,
seq_190_97,17955,148700,9535,44300,1454,29500,1382,15300,1321,17200,2296,22200,
seq_190_98,17955,140500,9495,44100,1454,29100,1373,15600,1428,17200,2287,20800,
seq_190_99,17955,140300,9104,42400,1454,29100,1456,15400,1455,17100,2318,21300,
seq_200_0,19900,164300,9819,45900,1544,31800,1494,16800,1570,18600,2477,22500,
seq_200_1,19900,169700,9853,45900,1544,32100,1424,16500,1394,18300,2467,22200,
seq_200_2,19900,169700,10681,49400,1544,31600,1392,16100,1517,19700,2463,22600,
seq_200_3,19900,166600,9395,43800,1544,31500,1683,16900,1568,19000,2468,22500,
seq_200_4,19900,157100,10207,47400,1544,31300,1650,17100,1430,18500,2438,22600,
seq_200_5,19900,162600,10256,47700,1544,31600,1538,16400,1654,18900,2441,22000,
seq_200_6,19900,154000,9898,45800,1544,31200,1589,17200,1527,18300,2466,22400,
seq_200_7,19900,163400,10449,48500,1544,31400,1669,16900,1641,18700,2437,22200,
seq_200_8,19900,166400,9189,42800,1544,31700,1844,17700,1591,19200,2427,22100,
seq_200_9,19900,160100,9763,45500,1544,31500,1457,16300,1580,18100,2479,22400,
seq_200_10,19900,166600,9374,43500,1544,31900,1474,16200,1486,18700,2466,22400,
seq_200_11,19900,162200,10786,49700,1544,30800,1374,16400,1501,18800,2459,23100,
seq_200_12,19900,156800,10092,46500,1544,31500,1532,17400,1503,18100,2446,22600,
seq_200_13,19900,175600,10108,47000,1544,31000,1523,18000,1543,19000,2457,22800,
seq_200_14,19900,166000,11275,52000,1544,30900,1557,16700,1448,18400,2437,22100,
seq_200_15,19900,156900,8751,41000,1544,31200,1620,15900,1557,18800,2456,22300,
seq_200_16,19900,168100,9841,45600,1544,31500,1660,16500,1489,18700,2486,22800,
seq_200_17,19900,162000,10301,47800,1544,31500,1584,17000,1512,18800,2466,22200,
seq_200_18,19900,160800,10329,48000,1544,31100,1737,18000,1590,18400,2444,22300,
seq_200_19,19900,165800,9918,45900,1544,31100,1475,16200,1604,18500,2447,22400,
seq_200_20,19900,165800,10416,48300,1544,31400,1468,16100,1713,18900,2461,22400,
seq_200_21,19900,163500,9263,43100,1544,31000,1772,16900,1654,19300,2468,22600,
seq_200_22,19900,163300,10266,47200,1544,31500,1545,18000,1705,20000,2438,22200,
seq_200_23,19900,158200,9576,44500,1544,31100,1504,16300,1662,20200,2451,22400,
seq_200_24,19900,169100,9744,45400,1544,31600,1576,16100,1750,19100,2474,22300,
seq_200_25,19900,166400,10792,49900,1544,31200,1619,16900,1554,18600,2427,21900,
seq_200_26,19900,160600,10147,47000,1544,31400,1576,17100,1779,18900,2457,22300,
seq_200_27,19900,173700,9895,46100,1544,31300,1410,16400,1616,19100,2462,22300,
seq_200_28,19900,169200,10456,48500,1544,31800,1673,17300,1856,20300,2443,22200,
seq_200_29,19900,168900,10099,46700,1544,34400,1804,17700,1464,18700,2460,22400,
seq_200_30,19900,169400,10407,48300,1544,31600,1514,16800,1817,20200,2458,22300,
seq_200_31,19900,167600,10649,50300,1544,31600,1748,16700,1481,18500,2454,22000,
seq_200_32,19900,158900,9687,44500,1544,31200,1733,17800,1488,18100,2453,23100,
seq_200_33,19900,162500,9453,43600,1544,31500,1714,17500,1640,18500,2440,22200,
seq_200_34,19900,168700,10459,48500,1544,31600,1406,16000,1354,18500,2458,22000,
seq_200_35,19900,167900,10706,49000,1544,31700,1478,16900,1543,18700,2438,22600,
seq_200_36,19900,162100,10857,50400,1544,31900,1442,16400,1422,18200,2450,22600,
seq_200_37,19900,157900,9943,46100,1544,31100,1494,15900,1419,18700,2441,22000,
seq_200_38,19900,164200,10252,47000,1544,31300,1554,17000,1433,18700,2451,22300,
seq_200_39,19900,169600,9849,45800,1544,31100,1510,16800,1779,19300,2447,22300,
seq_200_40,19900,160200,9810,45500,1544,31300,1626,16500,1773,19400,2462,22000,
seq_200_41,19900,159900,10099,47000,1544,32200,1456,16200,1626,19400,2454,22000,
seq_200_42,19900,168900,10151,46900,1544,31600,1884,17600,1732,20100,2430,22600,
seq_200_43,19900,172900,9382,43600,1544,31500,1477,16100,1566,18700,2450,22700,
seq_200_44,19900,163400,10023,46300,1544,31000,1684,16800,1444,19300,2468,22200,
seq_200_45,19900,165300,9701,45100,1544,31000,1607,17100,1340,17900,2449,22300,
seq_200_46,19900,166800,10310,47700,1544,31200,1606,16500,1532,19300,2466,22300,
seq_200_47,19900,163800,10551,49000,1544,31200,1466,15600,1529,18200,2434,22000,
seq_200_48,19900,161400,10424,48400,1544,31200,1452,16300,1464,18700,2453,21900,
seq_200_49,19900,167000,9617,44700,1544,31300,1585,16800,1575,19100,2473,22500,
seq_200_50,19900,155900,10189,50800,1544,31100,1486,16900,1493,19300,2463,22300,
seq_200_51,19900,158200,9884,45900,1544,31500,1554,16600,1716,19600,2461,22700,
seq_200_52,19900,162100,9786,45100,1544,31300,1433,16000,1425,18100,2467,22000,
seq_200_53,19900,159700,9731,45300,1544,30700,1588,16800,1472,18200,2466,22500,
seq_200_54,19900,165500,10233,47500,1544,31600,1664,17700,1550,18200,2444,22100,
seq_200_55,19900,170400,9617,44800,1544,36700,1558,16700,1696,18800,2500,22600,
seq_200_56,19900,168100,10741,49800,1544,31600,1778,17300,1565,18400,2445,22400,
seq_200_57,19900,167100,10558,49000,1544,31100,1537,16400,1442,18600,2449,22200,
seq_200_58,19900,169800,9876,45900,1544,31400,1653,17100,1454,18600,2453,22200,
seq_200_59,19900,159900,9339,43800,1544,31100,1537,16500,1502,18700,2445,22200,
seq_200_60,19900,166900,10583,49100,1544,32900,1674,17200,1582,18900,2456,22400,
seq_200_61,19900,156100,10090,46400,1544,30900,1589,16500,1694,19100,2448,22100,
seq_200_62,19900,168100,11021,51000,1544,31300,1632,17200,1570,18700,2446,22300,
seq_200_63,19900,162000,10489,48500,1544,31900,1522,16600,1480,19100,2450,21700,
seq_200_64,19900,174400,9692,44800,1544,31500,1442,16500,1599,19500,2452,22300,
seq_200_65,19900,157600,10048,46600,1544,31600,1689,17100,1479,18700,2457,22400,
seq_200_66,19900,170700,9685,45000,1544,31400,1401,16400,1427,18400,2471,21800,
seq_200_67,19900,184400,10557,49000,1544,31500,1539,17600,1607,19500,2454,22500,
seq_200_68,19900,162600,9612,44700,1544,31900,1571,17300,1505,18900,2453,22100,
seq_200_69,19900,165600,9577,44600,1544,32400,1698,16600,1557,18200,2458,22500,
seq_200_70,19900,166700,11025,50900,1544,31600,1405,15800,1556,19300,2443,22300,
seq_200_71,19900,156400,9574,44700,1544,31100,1543,16900,1812,19300,2470,21600,
seq_200_72,19900,157100,10227,47500,1544,31200,1357,16100,1534,18800,2448,22400,
seq_200_73,19900,167100,10502,48700,1544,31600,1388,16100,1557,18800,2452,22100,
seq_200_74,19900,160600,10285,47700,1544,31700,1423,15800,1495,19100,2459,22500,
seq_200_75,19900,157900,9430,43900,1544,31600,1704,17700,1695,20000,2447,22500,
seq_200_76,19900,164200,10054,46800,1544,31500,1526,16800,1654,19500,2453,22200,
seq_200_77,19900,168200,9519,44400,1544,31200,1527,16200,1659,19100,2456,22400,
seq_200_78,19900,160300,9671,45000,1544,30900,1505,16200,1637,19300,2457,22300,
seq_200_79,19900,161000,9834,45200,1544,31100,1689,17500,1431,19300,2458,22400,
seq_200_80,19900,171200,9617,44700,1544,31200,1458,16200,1680,18500,2457,22200,
seq_200_81,19900,162200,10324,47900,1544,31400,1696,17600,1675,27500,2443,22500,
seq_200_82,19900,159300,10058,46700,1544,31400,1459,15500,1558,19100,2450,22700,
seq_200_83,19900,166200,10966,50700,1544,31300,1467,16900,1387,18600,2444,21900,
seq_200_84,19900,163500,10455,48300,1544,31400,1741,18500,1528,18000,2433,21800,
seq_200_85,19900,164400,9066,42200,1544,31800,1484,16100,1463,18700,2452,22400,
seq_200_86,19900,166600,9477,43500,1544,31600,1527,16600,1713,19600,2478,22500,
seq_200_87,19900,166200,10494,48300,1544,31100,1774,19400,1561,19400,2435,22200,
seq_200_88,19900,164300,9798,45400,1544,31200,1596,17200,1652,19500,2454,22300,
seq_200_89,19900,157200,9840,45800,1544,31800,1437,16400,1668,18900,2437,22300,
seq_200_90,19900,164200,10072,46700,1544,31100,1716,17700,1527,18900,2445,22000,
seq_200_91,19900,163000,10278,47800,1544,31600,1579,16800,1592,19200,2460,22700,
seq_200_92,19900,159200,9512,44500,1544,30900,1366,15800,1519,18800,2451,22300,
seq_200_93,19900,170200,10315,47800,1544,31100,1497,16400,1542,18600,2445,22300,
seq_200_94,19900,169100,10136,47200,1544,31400,1590,16900,1675,20300,2453,22100,
seq_200_95,19900,157500,10348,48200,1544,31300,1418,15600,1474,18300,2453,22400,
seq_200_96,19900,158700,10083,46600,1544,31500,1636,16600,1660,19500,2457,22400,
seq_200_97,19900,166500,9789,45600,1544,31400,1478,16600,1546,19000,2446,22300,
seq_200_98,19900,171400,10031,46600,1544,31400,1662,17400,1533,19500,2466,22200,
seq_200_99,19900,163100,10161,47100,1544,31800,1743,17400,1506,19100,2451,22800,
seq_210_0,21945,182100,10988,51000,1634,33000,1511,16900,1693,20100,2600,23500,
seq_210_1,21945,191600,11721,54200,1634,33000,1529,17500,1685,20200,2597,23400,
seq_210_2,21945,182700,10099,46300,1634,33400,1675,17600,1553,19600,2608,23800,
seq_210_3,21945,178400,12170,55800,1634,33000,1519,16600,1834,21100,2604,23800,
seq_210_4,21945,179800,12251,56500,1634,32900,1426,17400,1490,19700,2613,23400,
seq_210_5,21945,173000,11399,52700,1634,32800,1662,18200,1725,19500,2617,23600,
seq_210_6,21945,185100,11638,53900,1634,32800,1536,17200,1480,19200,2609,23900,
seq_210_7,21945,182600,11795,54600,1634,33100,1598,17800,1472,21900,2557,23700,
seq_210_8,21945,177100,10763,50100,1634,33200,1485,17400,1478,20100,2602,23500,
seq_210_9,21945,182500,10886,51500,1634,33200,1742,17700,1835,21200,2601,23500,
seq_210_10,21945,182700,10573,49200,1634,33800,1752,17800,1613,19700,2621,23900,
seq_210_11,21945,181100,11409,52800,1634,32900,1713,18600,1607,19100,2601,23700,
seq_210_12,21945,173600,10858,50000,1634,32900,1593,17300,1561,20000,2590,23300,
seq_210_13,21945,177600,11793,54200,1634,38500,1535,20600,1908,24900,2605,28600,
seq_210_14,21945,224700,11527,76000,1634,39200,1674,20900,1565,19600,2616,23400,
seq_210_15,21945,183900,11555,53400,1634,32500,1740,18200,1798,20400,2582,23700,
seq_210_16,21945,186100,10775,50100,1634,33200,1830,18000,1834,21700,2608,23300,
seq_210_17,21945,172600,10842,50200,1634,32800,1564,17900,1868,21000,2604,23200,
seq_210_18,21945,171300,11446,52900,1634,32800,1525,16700,1645,19600,2603,23600,
seq_210_19,21945,171500,11589,53400,1634,32700,1993,19500,1580,20000,2595,23400,
seq_210_20,21945,180800,11353,52700,1634,33100,1657,17200,1628,20000,2612,23500,
seq_210_21,21945,183800,10396,47900,1634,33100,1542,18000,1641,20100,2617,23600,
seq_210_22,21945,176800,11903,55000,1634,33000,1696,18000,1611,20100,2585,23500,
seq_210_23,21945,193900,10135,47200,1634,33500,1757,17800,1741,21000,2608,23200,
seq_210_24,21945,185900,11656,53800,1634,32900,1576,16800,1612,20100,2595,23700,
seq_210_25,21945,178700,11572,53500,1634,32800,1502,16900,1640,20400,2607,23600,
seq_210_26,21945,171300,10521,48900,1634,32900,1686,17900,2126,22500,2584,24100,
seq_210_27,21945,181500,11296,52500,1634,32700,1697,18900,1626,20200,2607,23600,
seq_210_28,21945,181400,10508,48700,1634,33300,1642,17900,1834,20300,2617,23300,
seq_210_29,21945,180600,12028,55300,1634,32400,1667,18600,1803,20300,2606,23600,
seq_210_30,21945,179500,11318,52500,1634,33100,1723,18500,1584,19300,2595,23300,
seq_210_31,21945,172800,10317,48100,1634,33300,1553,17200,1459,19200,2596,23300,
seq_210_32,21945,189100,11142,50600,1634,33000,1781,18500,1784,20000,2604,23500,
seq_210_33,21945,179800,11619,53900,1634,35100,1555,17700,1686,19400,2609,23700,
seq_210_34,21945,181900,10876,50400,1634,33100,1600,17300,1665,19900,2612,23800,
seq_210_35,21945,185200,10160,47000,1634,33100,1560,17600,1602,19900,2655,23600,
seq_210_36,21945,175700,11318,52400,1634,32900,1630,17500,1641,20600,2601,23100,
seq_210_37,21945,182800,11635,53000,1634,33100,1618,17100,1568,19800,2619,23600,
seq_210_38,21945,179200,11349,52400,1634,33100,1588,17600,1534,19700,2598,23300,
seq_210_39,21945,179700,10339,48100,1634,33400,1773,17800,1751,20200,2609,23600,
seq_210_40,21945,173200,10771,50100,1634,32800,1868,18800,1617,19700,2619,23900,
seq_210_41,21945,180300,11015,50900,1634,32700,1615,18000,1671,19900,2600,23300,
seq_210_42,21945,185800,11234,51500,1634,32900,1537,17300,1999,22000,2592,23500,
seq_210_43,21945,181600,12135,55800,1634,33300,1523,17200,1738,20400,2590,23800,
seq_210_44,21945,179700,11270,51100,1634,33200,1451,17200,1878,21700,2614,23900,
seq_210_45,21945,178400,11329,53400,1634,32800,1714,17000,1902,21700,2618,24000,
seq_210_46,21945,170900,10298,47800,1634,33900,1840,17800,1643,31100,2622,23700,
seq_210_47,21945,181700,10374,48200,1634,40700,1780,20000,1854,23800,2642,23600,
seq_210_48,21945,173600,10786,50100,1634,40300,1639,17500,1513,41700,2604,23700,
seq_210_49,21945,181500,10697,49700,1634,40600,1775,17600,1741,21800,2591,23700,
seq_210_50,21945,182600,10710,49300,1634,40600,1592,17400,1690,23700,2607,23500,
seq_210_51,21945,181300,10918,50700,1634,40000,1537,17200,2064,26300,2627,23800,
seq_210_52,21945,174600,10830,50300,1634,43400,1735,18000,1574,24900,2606,23700,
seq_210_53,21945,186500,10789,50000,1634,42900,2072,20000,1618,23800,2605,23900,
seq_210_54,21945,203900,10666,70600,1634,51000,1538,21300,1991,33200,2579,28000,
seq_210_55,21945,173700,10896,50500,1634,41600,1821,19100,1506,24100,2598,23600,
seq_210_56,21945,169800,11234,52100,1634,43600,1441,16600,1701,22700,2616,23800,
seq_210_57,21945,189000,10888,50300,1634,43000,1740,17900,1861,25100,2612,23700,
seq_210_58,21945,184200,11205,51900,1634,42100,1701,17200,1609,22700,2597,23400,
seq_210_59,21945,167400,11415,52700,1634,42600,1600,17400,1518,22500,2600,23900,
seq_210_60,21945,180100,10773,50000,1634,41200,1577,17200,1696,24300,2593,23600,
seq_210_61,21945,179600,10822,50200,1634,39700,1647,17600,1536,22900,2594,23900,
seq_210_62,21945,184500,11364,52700,1634,40200,1597,17000,1805,23400,2584,23600,
seq_210_63,21945,175600,11331,51500,1634,43000,1630,18000,1690,24100,2604,23700,
seq_210_64,21945,176600,10588,49200,1634,40300,1656,18100,1739,28100,2607,23700,
seq_210_65,21945,177000,10469,48400,1634,39500,1467,16900,1690,22600,2607,23300,
seq_210_66,21945,184100,10763,49900,1634,40600,1665,16700,1938,24300,2599,23500,
seq_210_67,21945,173500,11455,53000,1634,41600,1834,18700,1687,24300,2614,23600,
seq_210_68,21945,179700,11969,55100,1634,39500,1703,18200,1625,24100,2598,23300,
seq_210_69,21945,174400,11193,51900,1634,41600,1726,17800,1588,22700,2607,24300,
seq_210_70,21945,186000,10745,49900,1634,40400,1828,18500,1687,22200,2598,23900,
seq_210_71,21945,174100,10506,48900,1634,40800,1954,18900,1572,25600,2602,23700,
seq_210_72,21945,178400,11959,54800,1634,39700,1525,16700,1787,22800,2610,23800,
seq_210_73,21945,175200,10825,50200,1634,39600,1623,18800,2064,25500,2621,24000,
seq_210_74,21945,190500,10559,49000,1634,44100,1664,18000,1482,21500,2611,24000,
seq_210_75,21945,180700,12011,55500,1634,40800,1622,17100,1646,23200,2580,23500,
seq_210_76,21945,180700,11378,52600,1634,39900,1428,17200,1813,24000,2603,23500,
seq_210_77,21945,176700,10715,49700,1634,42000,1628,17700,1694,23600,2593,23600,
seq_210_78,21945,183800,10566,48700,1634,43100,1558,18000,1796,23900,2618,23500,
seq_210_79,21945,201500,11919,55000,1634,44600,1722,17900,1540,23100,2604,23700,
seq_210_80,21945,175800,10768,49800,1634,42200,2132,20700,1861,23700,2606,23400,
seq_210_81,21945,179000,11502,54200,1634,43200,1473,17400,1872,23400,2618,23800,
seq_210_82,21945,179000,11405,52600,1634,40200,1614,17600,2211,26700,2609,23600,
seq_210_83,21945,168200,11002,50900,1634,46100,1585,18600,1669,24400,2618,28100,
seq_210_84,21945,178700,11381,52700,1634,34100,1653,17400,1721,21700,2615,23300,
seq_210_85,21945,188000,10947,50700,1634,32900,1852,17700,1675,19600,2620,23400,
